"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"44766.776365";"Velocidade (GPS)";"0";"km/h";"-23.53329712";"-46.66153055";
"44766.776365";"Velocidade média (GPS)";"0";"km/h";"-23.53329712";"-46.66153055";
"44766.782365";"Altitude (GPS)";"728.800659179688";"m";"-23.53329712";"-46.66153055";
"44766.792365";"Altitude (GPS)";"728.800659179688";"m";"-23.53329712";"-46.66153055";
"44767.507365";"Altitude (GPS)";"731.200012207031";"m";"-23.53329712";"-46.66153055";
"44767.507365";"Altitude (GPS)";"731.200012207031";"m";"-23.53329712";"-46.66153055";
"44767.507365";"Velocidade (GPS)";"0";"km/h";"-23.53329712";"-46.66153055";
"44767.507365";"Velocidade (GPS)";"0";"km/h";"-23.53329712";"-46.66153055";
"44767.507365";"Velocidade média (GPS)";"0";"km/h";"-23.53329712";"-46.66153055";
"44767.507365";"Velocidade média (GPS)";"0";"km/h";"-23.53329712";"-46.66153055";
"44767.781365";"Altitude (GPS)";"729.259765625";"m";"-23.53329674";"-46.66152888";
"44767.782365";"Altitude (GPS)";"729.259765625";"m";"-23.53329674";"-46.66152888";
"44767.782365";"Velocidade (GPS)";"0";"km/h";"-23.53329674";"-46.66152888";
"44767.782365";"Velocidade média (GPS)";"0";"km/h";"-23.53329674";"-46.66152888";
"44767.786365";"Altitude (GPS)";"736";"m";"-23.53329674";"-46.66152888";
"44767.786365";"Velocidade (GPS)";"0";"km/h";"-23.53329674";"-46.66152888";
"44767.786365";"Velocidade média (GPS)";"0";"km/h";"-23.53329674";"-46.66152888";
"44767.787365";"Altitude (GPS)";"736";"m";"-23.53329674";"-46.66152888";
"44767.787365";"Velocidade (GPS)";"0";"km/h";"-23.53329674";"-46.66152888";
"44767.787365";"Velocidade média (GPS)";"0";"km/h";"-23.53329674";"-46.66152888";
"44768.475365";"Altitude (GPS)";"731.099975585938";"m";"-23.53329674";"-46.66152888";
"44768.475365";"Velocidade (GPS)";"0";"km/h";"-23.53329674";"-46.66152888";
"44768.475365";"Velocidade média (GPS)";"0";"km/h";"-23.53329674";"-46.66152888";
"44768.776365";"Altitude (GPS)";"729.484619140625";"m";"-23.53329632";"-46.66152768";
"44768.777365";"Altitude (GPS)";"729.484619140625";"m";"-23.53329632";"-46.66152768";
"44768.777365";"Velocidade (GPS)";"0";"km/h";"-23.53329632";"-46.66152768";
"44768.777365";"Velocidade média (GPS)";"0";"km/h";"-23.53329632";"-46.66152768";
"44769.484365";"Altitude (GPS)";"731.099975585938";"m";"-23.53329632";"-46.66152768";
"44769.484365";"Velocidade (GPS)";"0";"km/h";"-23.53329632";"-46.66152768";
"44769.484365";"Velocidade média (GPS)";"0";"km/h";"-23.53329632";"-46.66152768";
"44769.776365";"Altitude (GPS)";"729.597412109375";"m";"-23.53329623";"-46.66152722";
"44769.777365";"Altitude (GPS)";"729.597412109375";"m";"-23.53329623";"-46.66152722";
"44769.777365";"Velocidade (GPS)";"0";"km/h";"-23.53329623";"-46.66152722";
"44769.777365";"Velocidade média (GPS)";"0";"km/h";"-23.53329623";"-46.66152722";
"44770.500365";"Altitude (GPS)";"731.099975585938";"m";"-23.53329623";"-46.66152722";
"44770.500365";"Velocidade (GPS)";"0";"km/h";"-23.53329623";"-46.66152722";
"44770.500365";"Velocidade média (GPS)";"0";"km/h";"-23.53329623";"-46.66152722";
"44770.782365";"Altitude (GPS)";"729.551025390625";"m";"-23.53329691";"-46.66152732";
"44770.783365";"Altitude (GPS)";"729.551025390625";"m";"-23.53329691";"-46.66152732";
"44770.783365";"Velocidade (GPS)";"0";"km/h";"-23.53329691";"-46.66152732";
"44770.783365";"Velocidade média (GPS)";"0";"km/h";"-23.53329691";"-46.66152732";
"44771.505365";"Altitude (GPS)";"731.099975585938";"m";"-23.53329691";"-46.66152732";
"44771.505365";"Velocidade (GPS)";"0";"km/h";"-23.53329691";"-46.66152732";
"44771.505365";"Velocidade média (GPS)";"0";"km/h";"-23.53329691";"-46.66152732";
"44771.638365";"Altitude (GPS)";"736";"m";"-23.5331319";"-46.6615393";
"44771.639365";"Altitude (GPS)";"736";"m";"-23.5331319";"-46.6615393";
"44771.639365";"Altitude (GPS)";"736";"m";"-23.5331319";"-46.6615393";
"44771.639365";"Velocidade (GPS)";"0";"km/h";"-23.5331319";"-46.6615393";
"44771.639365";"Velocidade (GPS)";"0";"km/h";"-23.5331319";"-46.6615393";
"44771.639365";"Velocidade média (GPS)";"0";"km/h";"-23.5331319";"-46.6615393";
"44771.639365";"Velocidade média (GPS)";"0";"km/h";"-23.5331319";"-46.6615393";
"44771.780365";"Altitude (GPS)";"729.6748046875";"m";"-23.53329666";"-46.6615277";
"44771.781365";"Altitude (GPS)";"729.6748046875";"m";"-23.53329666";"-46.6615277";
"44771.781365";"Velocidade (GPS)";"0";"km/h";"-23.53329666";"-46.6615277";
"44771.781365";"Velocidade média (GPS)";"0";"km/h";"-23.53329666";"-46.6615277";
"44772.514365";"Altitude (GPS)";"731.099975585938";"m";"-23.53329666";"-46.6615277";
"44772.514365";"Velocidade (GPS)";"0";"km/h";"-23.53329666";"-46.6615277";
"44772.514365";"Velocidade média (GPS)";"0";"km/h";"-23.53329666";"-46.6615277";
"44772.795365";"Altitude (GPS)";"729.645385742188";"m";"-23.5332966";"-46.66152757";
"44772.796365";"Altitude (GPS)";"729.645385742188";"m";"-23.5332966";"-46.66152757";
"44772.796365";"Velocidade (GPS)";"0";"km/h";"-23.5332966";"-46.66152757";
"44772.796365";"Velocidade média (GPS)";"0";"km/h";"-23.5332966";"-46.66152757";
"44773.520365";"Altitude (GPS)";"731.099975585938";"m";"-23.5332966";"-46.66152757";
"44773.520365";"Velocidade (GPS)";"0";"km/h";"-23.5332966";"-46.66152757";
"44773.520365";"Velocidade média (GPS)";"0";"km/h";"-23.5332966";"-46.66152757";
"44773.776365";"Altitude (GPS)";"729.658203125";"m";"-23.53329653";"-46.6615275";
"44773.777365";"Altitude (GPS)";"729.658203125";"m";"-23.53329653";"-46.6615275";
"44773.777365";"Velocidade (GPS)";"0";"km/h";"-23.53329653";"-46.6615275";
"44773.777365";"Velocidade média (GPS)";"0";"km/h";"-23.53329653";"-46.6615275";
"44785.810365";"Altitude (GPS)";"728.899963378906";"m";"-23.53329653";"-46.6615275";
"44785.810365";"Velocidade (GPS)";"4.25880031585693";"km/h";"-23.53329653";"-46.6615275";
"44785.810365";"Velocidade média (GPS)";"2.6533897740067";"km/h";"-23.53329653";"-46.6615275";
"44785.811365";"Altitude (GPS)";"728.899963378906";"m";"-23.5331745";"-46.66146919";
"44785.811365";"Velocidade (GPS)";"4.25880031585693";"km/h";"-23.5331745";"-46.66146919";
"44785.811365";"Velocidade média (GPS)";"2.65347272138619";"km/h";"-23.5331745";"-46.66146919";
"44785.812365";"Altitude (GPS)";"732.087890625";"m";"-23.5331745";"-46.66146919";
"44785.812365";"Altitude (GPS)";"732.087890625";"m";"-23.5331745";"-46.66146919";
"44785.812365";"Altitude (GPS)";"732.087890625";"m";"-23.5331745";"-46.66146919";
"44785.812365";"Velocidade (GPS)";"4.78800015449524";"km/h";"-23.5331745";"-46.66146919";
"44785.812365";"Velocidade (GPS)";"4.78800015449524";"km/h";"-23.5331745";"-46.66146919";
"44785.812365";"Velocidade (GPS)";"4.78800015449524";"km/h";"-23.5331745";"-46.66146919";
"44785.812365";"Velocidade média (GPS)";"2.65348266692337";"km/h";"-23.5331745";"-46.66146919";
"44785.812365";"Velocidade média (GPS)";"2.6535393547156";"km/h";"-23.5331745";"-46.66146919";
"44785.812365";"Velocidade média (GPS)";"2.65355416155717";"km/h";"-23.5331745";"-46.66146919";
"44786.692365";"Altitude (GPS)";"729.200012207031";"m";"-23.5331745";"-46.66146919";
"44786.692365";"Altitude (GPS)";"729.200012207031";"m";"-23.5331745";"-46.66146919";
"44786.692365";"Velocidade (GPS)";"3.15000021457672";"km/h";"-23.5331745";"-46.66146919";
"44786.692365";"Velocidade (GPS)";"3.15000021457672";"km/h";"-23.5331745";"-46.66146919";
"44786.692365";"Velocidade média (GPS)";"2.67517241907089";"km/h";"-23.5331745";"-46.66146919";
"44786.692365";"Velocidade média (GPS)";"2.67517822619751";"km/h";"-23.5331745";"-46.66146919";
"44786.776365";"Altitude (GPS)";"732.6572265625";"m";"-23.53317002";"-46.66146822";
"44786.776365";"Velocidade (GPS)";"1.72799996137619";"km/h";"-23.53317002";"-46.66146822";
"44786.776365";"Velocidade média (GPS)";"2.67127133955533";"km/h";"-23.53317002";"-46.66146822";
"44786.777365";"Altitude (GPS)";"732.6572265625";"m";"-23.53317002";"-46.66146822";
"44786.777365";"Velocidade (GPS)";"1.72799996137619";"km/h";"-23.53317002";"-46.66146822";
"44786.777365";"Velocidade média (GPS)";"2.67121455119683";"km/h";"-23.53317002";"-46.66146822";
"44787.692365";"Altitude (GPS)";"729.099975585938";"m";"-23.53317002";"-46.66146822";
"44787.692365";"Velocidade (GPS)";"0";"km/h";"-23.53317002";"-46.66146822";
"44787.692365";"Velocidade média (GPS)";"2.55584786501403";"km/h";"-23.53317002";"-46.66146822";
"44787.785365";"Altitude (GPS)";"733.042114257813";"m";"-23.53316959";"-46.66146949";
"44787.785365";"Velocidade (GPS)";"0";"km/h";"-23.53316959";"-46.66146949";
"44787.785365";"Velocidade média (GPS)";"2.54467639910938";"km/h";"-23.53316959";"-46.66146949";
"44787.788365";"Velocidade (GPS)";"0";"km/h";"-23.53316959";"-46.66146949";
"44787.788365";"Velocidade média (GPS)";"2.54430054453058";"km/h";"-23.53316959";"-46.66146949";
"44787.789365";"Altitude (GPS)";"733.042114257813";"m";"-23.53316959";"-46.66146949";
"44788.724365";"Altitude (GPS)";"728.799987792969";"m";"-23.53316959";"-46.66146949";
"44788.724365";"Velocidade (GPS)";"0";"km/h";"-23.53316959";"-46.66146949";
"44788.724365";"Velocidade média (GPS)";"2.43726031245838";"km/h";"-23.53316959";"-46.66146949";
"44788.784365";"Altitude (GPS)";"733.4638671875";"m";"-23.53316828";"-46.66146935";
"44788.786365";"Altitude (GPS)";"733.4638671875";"m";"-23.53316828";"-46.66146935";
"44788.786365";"Velocidade (GPS)";"0";"km/h";"-23.53316828";"-46.66146935";
"44788.786365";"Velocidade média (GPS)";"2.43042574315567";"km/h";"-23.53316828";"-46.66146935";
"44789.757365";"Altitude (GPS)";"728.599975585938";"m";"-23.53316828";"-46.66146935";
"44789.757365";"Velocidade (GPS)";"0";"km/h";"-23.53316828";"-46.66146935";
"44789.757365";"Velocidade média (GPS)";"2.32901324471333";"km/h";"-23.53316828";"-46.66146935";
"44789.785365";"Altitude (GPS)";"733.632568359375";"m";"-23.53316828";"-46.66146935";
"44789.785365";"Velocidade (GPS)";"2.98799993991852";"km/h";"-23.53316828";"-46.66146935";
"44789.785365";"Velocidade média (GPS)";"2.32981350124739";"km/h";"-23.53316828";"-46.66146935";
"44789.786365";"Altitude (GPS)";"733.632568359375";"m";"-23.53316258";"-46.66146652";
"44789.786365";"Altitude (GPS)";"733.632568359375";"m";"-23.53316258";"-46.66146652";
"44789.786365";"Velocidade (GPS)";"2.98799993991852";"km/h";"-23.53316258";"-46.66146652";
"44789.786365";"Velocidade (GPS)";"2.98799993991852";"km/h";"-23.53316258";"-46.66146652";
"44789.786365";"Velocidade média (GPS)";"2.32985023882404";"km/h";"-23.53316258";"-46.66146652";
"44789.786365";"Velocidade média (GPS)";"2.32985371455161";"km/h";"-23.53316258";"-46.66146652";
"44789.953365";"Altitude (GPS)";"736";"m";"-23.53316258";"-46.66146652";
"44789.953365";"Velocidade (GPS)";"0";"km/h";"-23.53316258";"-46.66146652";
"44789.953365";"Velocidade média (GPS)";"2.31326708371285";"km/h";"-23.53316258";"-46.66146652";
"44789.955365";"Altitude (GPS)";"736";"m";"-23.53307";"-46.6615892";
"44789.955365";"Altitude (GPS)";"736";"m";"-23.53307";"-46.6615892";
"44789.955365";"Velocidade (GPS)";"0";"km/h";"-23.53307";"-46.6615892";
"44789.955365";"Velocidade média (GPS)";"2.31311552383562";"km/h";"-23.53307";"-46.6615892";
"44790.710365";"Altitude (GPS)";"728.599975585938";"m";"-23.53307";"-46.6615892";
"44790.710365";"Altitude (GPS)";"728.599975585938";"m";"-23.53307";"-46.6615892";
"44790.710365";"Velocidade (GPS)";"6.85080041885376";"km/h";"-23.53307";"-46.6615892";
"44790.710365";"Velocidade (GPS)";"6.85080041885376";"km/h";"-23.53307";"-46.6615892";
"44790.710365";"Velocidade média (GPS)";"2.45457538521491";"km/h";"-23.53307";"-46.6615892";
"44790.710365";"Velocidade média (GPS)";"2.45459898734042";"km/h";"-23.53307";"-46.6615892";
"44790.779365";"Altitude (GPS)";"733.913330078125";"m";"-23.53307";"-46.6615892";
"44790.779365";"Velocidade (GPS)";"6.40799989700317";"km/h";"-23.53307";"-46.6615892";
"44790.779365";"Velocidade média (GPS)";"2.46584360917396";"km/h";"-23.53307";"-46.6615892";
"44790.786365";"Altitude (GPS)";"733.913330078125";"m";"-23.53314767";"-46.66146099";
"44790.786365";"Altitude (GPS)";"733.913330078125";"m";"-23.53314767";"-46.66146099";
"44790.786365";"Velocidade (GPS)";"6.40799989700317";"km/h";"-23.53314767";"-46.66146099";
"44790.786365";"Velocidade (GPS)";"6.40799989700317";"km/h";"-23.53314767";"-46.66146099";
"44790.786365";"Velocidade média (GPS)";"2.46703060402537";"km/h";"-23.53314767";"-46.66146099";
"44790.786365";"Velocidade média (GPS)";"2.46703741817446";"km/h";"-23.53314767";"-46.66146099";
"44790.787365";"Altitude (GPS)";"736.400024414063";"m";"-23.53314767";"-46.66146099";
"44790.787365";"Velocidade (GPS)";"0";"km/h";"-23.53314767";"-46.66146099";
"44790.787365";"Velocidade média (GPS)";"2.46695870945018";"km/h";"-23.53314767";"-46.66146099";
"44791.750365";"Altitude (GPS)";"728.899963378906";"m";"-23.53314767";"-46.66146099";
"44791.750365";"Altitude (GPS)";"728.899963378906";"m";"-23.53314767";"-46.66146099";
"44791.750365";"Velocidade (GPS)";"8.33400020599365";"km/h";"-23.53314767";"-46.66146099";
"44791.750365";"Velocidade (GPS)";"8.33400020599365";"km/h";"-23.53314767";"-46.66146099";
"44791.750365";"Velocidade média (GPS)";"2.69065966554715";"km/h";"-23.53314767";"-46.66146099";
"44791.750365";"Velocidade média (GPS)";"2.69072536187046";"km/h";"-23.53314767";"-46.66146099";
"44791.776365";"Altitude (GPS)";"734.374267578125";"m";"-23.53312862";"-46.66145332";
"44791.776365";"Velocidade (GPS)";"7.9560001373291";"km/h";"-23.53312862";"-46.66145332";
"44791.776365";"Velocidade média (GPS)";"2.69611734864759";"km/h";"-23.53312862";"-46.66145332";
"44791.777365";"Altitude (GPS)";"734.374267578125";"m";"-23.53312862";"-46.66145332";
"44791.777365";"Velocidade (GPS)";"7.9560001373291";"km/h";"-23.53312862";"-46.66145332";
"44791.777365";"Velocidade média (GPS)";"2.6963728339027";"km/h";"-23.53312862";"-46.66145332";
"44791.778365";"Altitude (GPS)";"734.374267578125";"m";"-23.53312862";"-46.66145332";
"44791.778365";"Velocidade (GPS)";"7.9560001373291";"km/h";"-23.53312862";"-46.66145332";
"44791.778365";"Velocidade média (GPS)";"2.69640695220473";"km/h";"-23.53312862";"-46.66145332";
"44792.723365";"Altitude (GPS)";"729.200012207031";"m";"-23.53312862";"-46.66145332";
"44792.723365";"Altitude (GPS)";"729.200012207031";"m";"-23.53312862";"-46.66145332";
"44792.723365";"Velocidade (GPS)";"11.2968008995056";"km/h";"-23.53312862";"-46.66145332";
"44792.723365";"Velocidade (GPS)";"11.2968008995056";"km/h";"-23.53312862";"-46.66145332";
"44792.723365";"Velocidade média (GPS)";"3.00627053755332";"km/h";"-23.53312862";"-46.66145332";
"44792.723365";"Velocidade média (GPS)";"3.0063713746364";"km/h";"-23.53312862";"-46.66145332";
"44792.781365";"Altitude (GPS)";"734.450561523438";"m";"-23.53312862";"-46.66145332";
"44792.781365";"Velocidade (GPS)";"11.0879997253418";"km/h";"-23.53312862";"-46.66145332";
"44792.781365";"Velocidade média (GPS)";"3.02426502842827";"km/h";"-23.53312862";"-46.66145332";
"44792.802365";"Altitude (GPS)";"734.450561523438";"m";"-23.533102";"-46.66144146";
"44792.802365";"Altitude (GPS)";"734.450561523438";"m";"-23.533102";"-46.66144146";
"44792.802365";"Velocidade (GPS)";"11.0879997253418";"km/h";"-23.533102";"-46.66144146";
"44792.802365";"Velocidade (GPS)";"11.0879997253418";"km/h";"-23.533102";"-46.66144146";
"44792.802365";"Velocidade média (GPS)";"3.03056066735627";"km/h";"-23.533102";"-46.66144146";
"44792.802365";"Velocidade média (GPS)";"3.03060262979949";"km/h";"-23.533102";"-46.66144146";
"44793.748365";"Altitude (GPS)";"729.5";"m";"-23.533102";"-46.66144146";
"44793.748365";"Velocidade (GPS)";"12.9636002540588";"km/h";"-23.533102";"-46.66144146";
"44793.748365";"Velocidade média (GPS)";"3.37536243967038";"km/h";"-23.533102";"-46.66144146";
"44793.776365";"Altitude (GPS)";"734.181396484375";"m";"-23.533102";"-46.66144146";
"44793.776365";"Velocidade (GPS)";"12.4560001373291";"km/h";"-23.533102";"-46.66144146";
"44793.776365";"Velocidade média (GPS)";"3.38494210573998";"km/h";"-23.533102";"-46.66144146";
"44793.779365";"Altitude (GPS)";"734.181396484375";"m";"-23.533102";"-46.66144146";
"44793.779365";"Velocidade (GPS)";"12.4560001373291";"km/h";"-23.533102";"-46.66144146";
"44793.779365";"Velocidade média (GPS)";"3.38586239255721";"km/h";"-23.533102";"-46.66144146";
"44793.780365";"Altitude (GPS)";"734.181396484375";"m";"-23.53307213";"-46.66142681";
"44793.780365";"Velocidade (GPS)";"12.4560001373291";"km/h";"-23.53307213";"-46.66142681";
"44793.780365";"Velocidade média (GPS)";"3.38608744873815";"km/h";"-23.53307213";"-46.66142681";
"44794.737365";"Altitude (GPS)";"729.700012207031";"m";"-23.53307213";"-46.66142681";
"44794.737365";"Velocidade (GPS)";"13.5180004119873";"km/h";"-23.53307213";"-46.66142681";
"44794.737365";"Velocidade média (GPS)";"3.72951398408593";"km/h";"-23.53307213";"-46.66142681";
"44794.774365";"Altitude (GPS)";"734.484375";"m";"-23.53307213";"-46.66142681";
"44794.774365";"Velocidade (GPS)";"12.9599996566772";"km/h";"-23.53307213";"-46.66142681";
"44794.774365";"Velocidade média (GPS)";"3.74147197973931";"km/h";"-23.53307213";"-46.66142681";
"44794.776365";"Altitude (GPS)";"734.484375";"m";"-23.53304111";"-46.66141129";
"44794.776365";"Altitude (GPS)";"734.484375";"m";"-23.53304111";"-46.66141129";
"44794.776365";"Velocidade (GPS)";"12.9599996566772";"km/h";"-23.53304111";"-46.66141129";
"44794.776365";"Velocidade (GPS)";"12.9599996566772";"km/h";"-23.53304111";"-46.66141129";
"44794.776365";"Velocidade média (GPS)";"3.74216988239135";"km/h";"-23.53304111";"-46.66141129";
"44794.776365";"Velocidade média (GPS)";"3.74223865642807";"km/h";"-23.53304111";"-46.66141129";
"44795.747365";"Altitude (GPS)";"730.399963378906";"m";"-23.53304111";"-46.66141129";
"44795.747365";"Velocidade (GPS)";"13.7052005767822";"km/h";"-23.53304111";"-46.66141129";
"44795.747365";"Velocidade média (GPS)";"4.07289804938512";"km/h";"-23.53304111";"-46.66141129";
"44795.779365";"Altitude (GPS)";"734.244873046875";"m";"-23.53304111";"-46.66141129";
"44795.779365";"Velocidade (GPS)";"12.9239996910095";"km/h";"-23.53304111";"-46.66141129";
"44795.779365";"Velocidade média (GPS)";"4.08249240071771";"km/h";"-23.53304111";"-46.66141129";
"44795.780365";"Altitude (GPS)";"734.244873046875";"m";"-23.53301057";"-46.66139705";
"44795.780365";"Altitude (GPS)";"734.244873046875";"m";"-23.53301057";"-46.66139705";
"44795.780365";"Velocidade (GPS)";"12.9239996910095";"km/h";"-23.53301057";"-46.66139705";
"44795.780365";"Velocidade (GPS)";"12.9239996910095";"km/h";"-23.53301057";"-46.66139705";
"44795.780365";"Velocidade média (GPS)";"4.08276262232547";"km/h";"-23.53301057";"-46.66139705";
"44795.780365";"Velocidade média (GPS)";"4.08282572197563";"km/h";"-23.53301057";"-46.66139705";
"44796.774365";"Altitude (GPS)";"730.5";"m";"-23.53301057";"-46.66139705";
"44796.774365";"Velocidade (GPS)";"11.8512001991272";"km/h";"-23.53301057";"-46.66139705";
"44796.774365";"Velocidade média (GPS)";"4.33799640359179";"km/h";"-23.53301057";"-46.66139705";
"44796.793365";"Altitude (GPS)";"734.433837890625";"m";"-23.53301057";"-46.66139705";
"44796.793365";"Velocidade (GPS)";"11.7719999313354";"km/h";"-23.53301057";"-46.66139705";
"44796.793365";"Velocidade média (GPS)";"4.34260120777433";"km/h";"-23.53301057";"-46.66139705";
"44796.795365";"Altitude (GPS)";"734.433837890625";"m";"-23.53298292";"-46.66138482";
"44796.795365";"Altitude (GPS)";"734.433837890625";"m";"-23.53298292";"-46.66138482";
"44796.795365";"Velocidade (GPS)";"11.7719999313354";"km/h";"-23.53298292";"-46.66138482";
"44796.795365";"Velocidade (GPS)";"11.7719999313354";"km/h";"-23.53298292";"-46.66138482";
"44796.795365";"Velocidade média (GPS)";"4.34299475716783";"km/h";"-23.53298292";"-46.66138482";
"44796.795365";"Velocidade média (GPS)";"4.34302172787372";"km/h";"-23.53298292";"-46.66138482";
"44797.783365";"Altitude (GPS)";"730.700012207031";"m";"-23.53298292";"-46.66138482";
"44797.783365";"Altitude (GPS)";"730.700012207031";"m";"-23.53298292";"-46.66138482";
"44797.783365";"Velocidade (GPS)";"9.07560052871704";"km/h";"-23.53298292";"-46.66138482";
"44797.783365";"Velocidade (GPS)";"9.07560052871704";"km/h";"-23.53298292";"-46.66138482";
"44797.783365";"Velocidade média (GPS)";"4.49251903129172";"km/h";"-23.53298292";"-46.66138482";
"44797.783365";"Velocidade média (GPS)";"4.4925594601544";"km/h";"-23.53298292";"-46.66138482";
"44797.789365";"Altitude (GPS)";"734.628540039063";"m";"-23.53296114";"-46.66137442";
"44797.789365";"Velocidade (GPS)";"9.21599979400635";"km/h";"-23.53296114";"-46.66137442";
"44797.789365";"Velocidade média (GPS)";"4.49333032505417";"km/h";"-23.53296114";"-46.66137442";
"44797.790365";"Altitude (GPS)";"734.628540039063";"m";"-23.53296114";"-46.66137442";
"44797.790365";"Altitude (GPS)";"734.628540039063";"m";"-23.53296114";"-46.66137442";
"44797.790365";"Velocidade (GPS)";"9.21599979400635";"km/h";"-23.53296114";"-46.66137442";
"44797.790365";"Velocidade (GPS)";"9.21599979400635";"km/h";"-23.53296114";"-46.66137442";
"44797.790365";"Velocidade média (GPS)";"4.49348304930328";"km/h";"-23.53296114";"-46.66137442";
"44797.790365";"Velocidade média (GPS)";"4.49350251640783";"km/h";"-23.53296114";"-46.66137442";
"44798.783365";"Altitude (GPS)";"734.59326171875";"m";"-23.53294254";"-46.66136599";
"44798.783365";"Altitude (GPS)";"734.59326171875";"m";"-23.53294254";"-46.66136599";
"44798.783365";"Velocidade (GPS)";"8.1";"km/h";"-23.53294254";"-46.66136599";
"44798.783365";"Velocidade (GPS)";"8.1";"km/h";"-23.53294254";"-46.66136599";
"44798.783365";"Velocidade média (GPS)";"4.60446040009917";"km/h";"-23.53294254";"-46.66136599";
"44798.783365";"Velocidade média (GPS)";"4.60450338007143";"km/h";"-23.53294254";"-46.66136599";
"44798.784365";"Altitude (GPS)";"734.59326171875";"m";"-23.53294254";"-46.66136599";
"44798.784365";"Velocidade (GPS)";"8.1";"km/h";"-23.53294254";"-46.66136599";
"44798.784365";"Velocidade média (GPS)";"4.60453574968023";"km/h";"-23.53294254";"-46.66136599";
"44799.034365";"Altitude (GPS)";"731";"m";"-23.53294254";"-46.66136599";
"44799.034365";"Velocidade (GPS)";"7.40880031585693";"km/h";"-23.53294254";"-46.66136599";
"44799.034365";"Velocidade média (GPS)";"4.62609919674499";"km/h";"-23.53294254";"-46.66136599";
"44799.035365";"Altitude (GPS)";"731";"m";"-23.53294254";"-46.66136599";
"44799.035365";"Velocidade (GPS)";"7.40880031585693";"km/h";"-23.53294254";"-46.66136599";
"44799.035365";"Velocidade média (GPS)";"4.626179412899";"km/h";"-23.53294254";"-46.66136599";
"44799.783365";"Altitude (GPS)";"734.613525390625";"m";"-23.53293239";"-46.66136117";
"44799.783365";"Velocidade (GPS)";"4.39200010299683";"km/h";"-23.53293239";"-46.66136117";
"44799.783365";"Velocidade média (GPS)";"4.62091835103569";"km/h";"-23.53293239";"-46.66136117";
"44799.785365";"Altitude (GPS)";"734.613525390625";"m";"-23.53293239";"-46.66136117";
"44799.785365";"Altitude (GPS)";"734.613525390625";"m";"-23.53293239";"-46.66136117";
"44799.785365";"Velocidade (GPS)";"4.39200010299683";"km/h";"-23.53293239";"-46.66136117";
"44799.785365";"Velocidade (GPS)";"4.39200010299683";"km/h";"-23.53293239";"-46.66136117";
"44799.785365";"Velocidade média (GPS)";"4.62090545034096";"km/h";"-23.53293239";"-46.66136117";
"44799.785365";"Velocidade média (GPS)";"4.62090344935067";"km/h";"-23.53293239";"-46.66136117";
"44799.806365";"Altitude (GPS)";"730.899963378906";"m";"-23.53293239";"-46.66136117";
"44799.806365";"Altitude (GPS)";"730.899963378906";"m";"-23.53293239";"-46.66136117";
"44799.806365";"Velocidade (GPS)";"4.44600005149841";"km/h";"-23.53293239";"-46.66136117";
"44799.806365";"Velocidade (GPS)";"4.44600005149841";"km/h";"-23.53293239";"-46.66136117";
"44799.806365";"Velocidade média (GPS)";"4.62079127903879";"km/h";"-23.53293239";"-46.66136117";
"44799.806365";"Velocidade média (GPS)";"4.62079026631301";"km/h";"-23.53293239";"-46.66136117";
"44800.794365";"Velocidade (GPS)";"1.51199995279312";"km/h";"-23.53292894";"-46.66135942";
"44800.794365";"Velocidade média (GPS)";"4.53123102265489";"km/h";"-23.53292894";"-46.66135942";
"44800.795365";"Altitude (GPS)";"734.662719726563";"m";"-23.53292894";"-46.66135942";
"44800.796365";"Altitude (GPS)";"734.662719726563";"m";"-23.53292894";"-46.66135942";
"44800.796365";"Velocidade (GPS)";"1.51199995279312";"km/h";"-23.53292894";"-46.66135942";
"44800.796365";"Velocidade média (GPS)";"4.53111764805886";"km/h";"-23.53292894";"-46.66135942";
"44800.803365";"Altitude (GPS)";"730.899963378906";"m";"-23.53292894";"-46.66135942";
"44800.803365";"Velocidade (GPS)";"1.29600005149841";"km/h";"-23.53292894";"-46.66135942";
"44800.803365";"Velocidade média (GPS)";"4.53040268862658";"km/h";"-23.53292894";"-46.66135942";
"44801.787365";"Altitude (GPS)";"734.676879882813";"m";"-23.53292894";"-46.66135942";
"44801.787365";"Velocidade (GPS)";"3.34800002574921";"km/h";"-23.53292894";"-46.66135942";
"44801.787365";"Velocidade média (GPS)";"4.49743927560033";"km/h";"-23.53292894";"-46.66135942";
"44801.790365";"Altitude (GPS)";"734.676879882813";"m";"-23.53292184";"-46.6613562";
"44801.790365";"Velocidade (GPS)";"3.34800002574921";"km/h";"-23.53292184";"-46.6613562";
"44801.790365";"Velocidade média (GPS)";"4.49734834810002";"km/h";"-23.53292184";"-46.6613562";
"44801.791365";"Altitude (GPS)";"734.676879882813";"m";"-23.53292184";"-46.6613562";
"44801.791365";"Velocidade (GPS)";"3.34800002574921";"km/h";"-23.53292184";"-46.6613562";
"44801.791365";"Velocidade média (GPS)";"4.49731663107436";"km/h";"-23.53292184";"-46.6613562";
"44801.810365";"Altitude (GPS)";"731.099975585938";"m";"-23.53292184";"-46.6613562";
"44801.810365";"Velocidade (GPS)";"2.9628000497818";"km/h";"-23.53292184";"-46.6613562";
"44801.810365";"Velocidade média (GPS)";"4.49649562776669";"km/h";"-23.53292184";"-46.6613562";
